compressor_name,abs,Compressor_field__params, absolute_error, relative_error, Max Compression Throughput(MB/s), Max DeCompression Throughput(MB/s), Max Compress Time(s), Min Compression Throughput(MB/s), Min DeCompression Throughput(MB/s), Compression Ratio,FILE_0,FILE_1,FILE_2,FILE_3,FILE_4,FILE_5
SZ,0.0061794871794871795,SZ_x__abs0.0061794871794871795,0.00617948,0.00617948,63.7689,60.5538,1.61525,47.5699,55.6414,5.85042,spectrum_203.png,halo_203.png,halo_ratio_203.png,halo_ratio_zoom_203.png,halo_abs_203.png,halo_diff_203.png
SZ,0.006205128205128205,SZ_x__abs0.006205128205128205,0.00620513,0.00620513,62.6332,60.3662,1.61022,46.8604,55.8681,5.86643,spectrum_204.png,halo_204.png,halo_ratio_204.png,halo_ratio_zoom_204.png,halo_abs_204.png,halo_diff_204.png
SZ,0.0062307692307692316,SZ_x__abs0.006230769230769231,0.00623076,0.00623076,63.5549,61.2951,1.6892200000000002,45.897,55.7734,5.87384,spectrum_205.png,halo_205.png,halo_ratio_205.png,halo_ratio_zoom_205.png,halo_abs_205.png,halo_diff_205.png
SZ,0.006256410256410256,SZ_x__abs0.006256410256410256,0.00625641,0.00625641,63.7185,60.8815,1.6022,47.1657,56.5043,5.877669999999999,spectrum_206.png,halo_206.png,halo_ratio_206.png,halo_ratio_zoom_206.png,halo_abs_206.png,halo_diff_206.png
SZ,0.006282051282051282,SZ_x__abs0.006282051282051282,0.00628203,0.00628203,63.8574,61.5487,1.56851,46.7416,55.9105,5.87873,spectrum_207.png,halo_207.png,halo_ratio_207.png,halo_ratio_zoom_207.png,halo_abs_207.png,halo_diff_207.png
SZ,0.0063076923076923076,SZ_x__abs0.0063076923076923076,0.00630769,0.00630769,61.7881,61.7461,1.6047799999999999,47.5703,55.858000000000004,5.89116,spectrum_208.png,halo_208.png,halo_ratio_208.png,halo_ratio_zoom_208.png,halo_abs_208.png,halo_diff_208.png
SZ,0.006333333333333333,SZ_x__abs0.006333333333333333,0.00633333,0.00633333,63.6811,61.9192,1.59867,47.8838,55.7791,5.9008400000000005,spectrum_209.png,halo_209.png,halo_ratio_209.png,halo_ratio_zoom_209.png,halo_abs_209.png,halo_diff_209.png
SZ,0.00635897435897436,SZ_x__abs0.006358974358974359,0.00635897,0.00635897,63.8687,61.4975,1.5965799999999999,47.1717,55.2624,5.89954,spectrum_210.png,halo_210.png,halo_ratio_210.png,halo_ratio_zoom_210.png,halo_abs_210.png,halo_diff_210.png
SZ,0.006384615384615384,SZ_x__abs0.006384615384615384,0.00638461,0.00638461,55.2522,61.6496,1.6052600000000001,48.4621,55.8962,5.91305,spectrum_211.png,halo_211.png,halo_ratio_211.png,halo_ratio_zoom_211.png,halo_abs_211.png,halo_diff_211.png
SZ,0.00641025641025641,SZ_x__abs0.00641025641025641,0.00641024,0.00641024,63.8277,61.2421,1.6470599999999997,46.9132,55.5334,5.91899,spectrum_212.png,halo_212.png,halo_ratio_212.png,halo_ratio_zoom_212.png,halo_abs_212.png,halo_diff_212.png
SZ,0.006435897435897436,SZ_x__abs0.006435897435897436,0.00643589,0.00643589,63.7374,62.3728,1.65252,46.0179,56.3917,5.9150599999999995,spectrum_213.png,halo_213.png,halo_ratio_213.png,halo_ratio_zoom_213.png,halo_abs_213.png,halo_diff_213.png
SZ,0.006461538461538461,SZ_x__abs0.006461538461538461,0.00646153,0.00646153,63.8727,61.9475,1.6502400000000002,45.7142,54.7555,5.93422,spectrum_214.png,halo_214.png,halo_ratio_214.png,halo_ratio_zoom_214.png,halo_abs_214.png,halo_diff_214.png
SZ,0.006487179487179487,SZ_x__abs0.006487179487179487,0.00648718,0.00648718,63.7566,61.6277,1.62165,45.0026,56.1398,5.94594,spectrum_215.png,halo_215.png,halo_ratio_215.png,halo_ratio_zoom_215.png,halo_abs_215.png,halo_diff_215.png
SZ,0.006512820512820513,SZ_x__abs0.0065128205128205125,0.00651281,0.00651281,54.6454,61.7138,1.73239,44.1756,55.0175,5.94091,spectrum_216.png,halo_216.png,halo_ratio_216.png,halo_ratio_zoom_216.png,halo_abs_216.png,halo_diff_216.png
SZ,0.006538461538461539,SZ_x__abs0.006538461538461539,0.00653845,0.00653845,63.5673,61.6817,1.60636,44.2077,56.2475,5.96065,spectrum_217.png,halo_217.png,halo_ratio_217.png,halo_ratio_zoom_217.png,halo_abs_217.png,halo_diff_217.png
SZ,0.006564102564102565,SZ_x__abs0.006564102564102565,0.006564100000000001,0.006564100000000001,63.5349,62.0369,1.59055,45.2803,56.4943,5.9646300000000005,spectrum_218.png,halo_218.png,halo_ratio_218.png,halo_ratio_zoom_218.png,halo_abs_218.png,halo_diff_218.png
SZ,0.00658974358974359,SZ_x__abs0.00658974358974359,0.00658974,0.00658974,55.2841,62.453,1.6639099999999998,45.0477,56.4343,5.9665300000000006,spectrum_219.png,halo_219.png,halo_ratio_219.png,halo_ratio_zoom_219.png,halo_abs_219.png,halo_diff_219.png
SZ,0.006615384615384616,SZ_x__abs0.006615384615384616,0.00661537,0.00661537,63.321000000000005,62.1454,1.7180900000000001,45.5338,56.7225,5.980980000000001,spectrum_220.png,halo_220.png,halo_ratio_220.png,halo_ratio_zoom_220.png,halo_abs_220.png,halo_diff_220.png
SZ,0.006641025641025642,SZ_x__abs0.0066410256410256415,0.00664102,0.00664102,60.9106,62.5468,1.7183700000000002,45.8604,56.4697,5.98672,spectrum_221.png,halo_221.png,halo_ratio_221.png,halo_ratio_zoom_221.png,halo_abs_221.png,halo_diff_221.png
SZ,0.006666666666666667,SZ_x__abs0.006666666666666667,0.00666666,0.00666666,63.2753,62.1907,1.70219,45.543,57.6607,5.97876,spectrum_222.png,halo_222.png,halo_ratio_222.png,halo_ratio_zoom_222.png,halo_abs_222.png,halo_diff_222.png
SZ,0.006692307692307693,SZ_x__abs0.006692307692307693,0.00669229,0.00669229,61.6164,62.247,1.6072899999999999,44.2925,56.8253,5.99391,spectrum_223.png,halo_223.png,halo_ratio_223.png,halo_ratio_zoom_223.png,halo_abs_223.png,halo_diff_223.png
SZ,0.006717948717948718,SZ_x__abs0.006717948717948718,0.00671793,0.00671793,54.5867,62.5072,1.6854900000000002,45.2824,57.3375,6.01051,spectrum_224.png,halo_224.png,halo_ratio_224.png,halo_ratio_zoom_224.png,halo_abs_224.png,halo_diff_224.png
SZ,0.006743589743589744,SZ_x__abs0.006743589743589744,0.00674358,0.00674358,54.4768,61.8152,1.6834900000000002,43.5144,55.8182,6.00298,spectrum_225.png,halo_225.png,halo_ratio_225.png,halo_ratio_zoom_225.png,halo_abs_225.png,halo_diff_225.png
SZ,0.0067692307692307704,SZ_x__abs0.00676923076923077,0.00676923,0.00676923,63.5723,62.458999999999996,1.6736,45.4809,56.7193,6.0172099999999995,spectrum_226.png,halo_226.png,halo_ratio_226.png,halo_ratio_zoom_226.png,halo_abs_226.png,halo_diff_226.png
SZ,0.006794871794871795,SZ_x__abs0.006794871794871795,0.00679487,0.00679487,55.7922,62.54600000000001,1.6217,44.1288,56.1529,6.0332,spectrum_227.png,halo_227.png,halo_ratio_227.png,halo_ratio_zoom_227.png,halo_abs_227.png,halo_diff_227.png
SZ,0.006820512820512821,SZ_x__abs0.006820512820512821,0.00682051,0.00682051,55.1029,61.8497,1.65877,44.458999999999996,56.7958,6.0226,spectrum_228.png,halo_228.png,halo_ratio_228.png,halo_ratio_zoom_228.png,halo_abs_228.png,halo_diff_228.png
SZ,0.006846153846153846,SZ_x__abs0.006846153846153846,0.00684615,0.00684615,62.7834,62.5653,1.59771,44.056999999999995,55.4428,6.0479199999999995,spectrum_229.png,halo_229.png,halo_ratio_229.png,halo_ratio_zoom_229.png,halo_abs_229.png,halo_diff_229.png
SZ,0.006871794871794872,SZ_x__abs0.006871794871794872,0.00687179,0.00687179,63.8977,62.2022,1.6827,43.7673,56.2141,6.05032,spectrum_230.png,halo_230.png,halo_ratio_230.png,halo_ratio_zoom_230.png,halo_abs_230.png,halo_diff_230.png
SZ,0.006897435897435898,SZ_x__abs0.006897435897435898,0.00689743,0.00689743,62.8328,62.2893,1.58598,45.568000000000005,55.3628,6.06554,spectrum_231.png,halo_231.png,halo_ratio_231.png,halo_ratio_zoom_231.png,halo_abs_231.png,halo_diff_231.png
SZ,0.006923076923076922,SZ_x__abs0.006923076923076923,0.00692306,0.00692306,62.8555,62.1259,1.5974,44.9979,57.3638,6.06285,spectrum_232.png,halo_232.png,halo_ratio_232.png,halo_ratio_zoom_232.png,halo_abs_232.png,halo_diff_232.png
SZ,0.006948717948717949,SZ_x__abs0.006948717948717949,0.00694872,0.00694872,62.5998,62.5898,1.59332,44.2022,56.3301,6.07685,spectrum_233.png,halo_233.png,halo_ratio_233.png,halo_ratio_zoom_233.png,halo_abs_233.png,halo_diff_233.png
SZ,0.006974358974358975,SZ_x__abs0.0069743589743589745,0.00697435,0.00697435,63.8662,62.8373,1.62761,46.2171,56.2084,6.08632,spectrum_234.png,halo_234.png,halo_ratio_234.png,halo_ratio_zoom_234.png,halo_abs_234.png,halo_diff_234.png
SZ,0.006999999999999999,SZ_x__abs0.007,0.00699998,0.00699998,61.3792,63.0151,1.6110799999999998,48.1505,57.5674,6.08378,spectrum_235.png,halo_235.png,halo_ratio_235.png,halo_ratio_zoom_235.png,halo_abs_235.png,halo_diff_235.png
SZ,0.007025641025641026,SZ_x__abs0.007025641025641026,0.00702564,0.00702564,64.0214,62.876000000000005,1.56999,48.6919,58.1442,6.09612,spectrum_236.png,halo_236.png,halo_ratio_236.png,halo_ratio_zoom_236.png,halo_abs_236.png,halo_diff_236.png
SZ,0.007051282051282051,SZ_x__abs0.007051282051282051,0.00705127,0.00705127,62.6713,63.8231,1.57766,46.3833,58.0665,6.10582,spectrum_237.png,halo_237.png,halo_ratio_237.png,halo_ratio_zoom_237.png,halo_abs_237.png,halo_diff_237.png
SZ,0.007076923076923076,SZ_x__abs0.007076923076923077,0.00707692,0.00707692,64.4009,63.6721,1.55584,47.3467,59.1783,6.10236,spectrum_238.png,halo_238.png,halo_ratio_238.png,halo_ratio_zoom_238.png,halo_abs_238.png,halo_diff_238.png
SZ,0.0071025641025641035,SZ_x__abs0.007102564102564103,0.00710255,0.00710255,64.759,64.0859,1.62283,48.0902,58.5807,6.11359,spectrum_239.png,halo_239.png,halo_ratio_239.png,halo_ratio_zoom_239.png,halo_abs_239.png,halo_diff_239.png
SZ,0.007128205128205128,SZ_x__abs0.007128205128205128,0.00712819,0.00712819,64.8482,63.5499,1.5782100000000001,50.0152,58.3321,6.12594,spectrum_240.png,halo_240.png,halo_ratio_240.png,halo_ratio_zoom_240.png,halo_abs_240.png,halo_diff_240.png
SZ,0.007153846153846155,SZ_x__abs0.007153846153846154,0.00715384,0.00715384,64.6969,63.9907,1.58938,48.4825,57.7554,6.11995,spectrum_241.png,halo_241.png,halo_ratio_241.png,halo_ratio_zoom_241.png,halo_abs_241.png,halo_diff_241.png
SZ,0.0071794871794871795,SZ_x__abs0.0071794871794871795,0.00717948,0.00717948,64.5479,63.3064,1.57036,47.9297,57.7231,6.1392,spectrum_242.png,halo_242.png,halo_ratio_242.png,halo_ratio_zoom_242.png,halo_abs_242.png,halo_diff_242.png
SZ,0.007205128205128205,SZ_x__abs0.007205128205128205,0.00720511,0.00720511,64.6638,64.0388,1.59388,48.5786,58.6942,6.15015,spectrum_243.png,halo_243.png,halo_ratio_243.png,halo_ratio_zoom_243.png,halo_abs_243.png,halo_diff_243.png
SZ,0.007230769230769232,SZ_x__abs0.007230769230769231,0.00723076,0.00723076,62.7583,64.1171,1.57835,48.5554,58.4125,6.1392,spectrum_244.png,halo_244.png,halo_ratio_244.png,halo_ratio_zoom_244.png,halo_abs_244.png,halo_diff_244.png
SZ,0.007256410256410256,SZ_x__abs0.007256410256410256,0.0072564,0.0072564,64.6994,64.2042,1.57607,47.1006,57.8149,6.1572,spectrum_245.png,halo_245.png,halo_ratio_245.png,halo_ratio_zoom_245.png,halo_abs_245.png,halo_diff_245.png
SZ,0.007282051282051281,SZ_x__abs0.007282051282051282,0.00728205,0.00728205,62.8931,63.6739,1.54761,48.9492,58.5181,6.160159999999999,spectrum_246.png,halo_246.png,halo_ratio_246.png,halo_ratio_zoom_246.png,halo_abs_246.png,halo_diff_246.png
SZ,0.007307692307692308,SZ_x__abs0.007307692307692308,0.00730769,0.00730769,63.2085,63.6097,1.5762200000000002,47.6375,58.835,6.153630000000001,spectrum_247.png,halo_247.png,halo_ratio_247.png,halo_ratio_zoom_247.png,halo_abs_247.png,halo_diff_247.png
SZ,0.007333333333333333,SZ_x__abs0.007333333333333333,0.00733332,0.00733332,62.4623,65.6289,1.56233,47.0057,58.4519,6.176830000000001,spectrum_248.png,halo_248.png,halo_ratio_248.png,halo_ratio_zoom_248.png,halo_abs_248.png,halo_diff_248.png
SZ,0.00735897435897436,SZ_x__abs0.007358974358974359,0.00735897,0.00735897,62.6415,63.7491,1.5479100000000001,47.8766,58.6492,6.17818,spectrum_249.png,halo_249.png,halo_ratio_249.png,halo_ratio_zoom_249.png,halo_abs_249.png,halo_diff_249.png
SZ,0.0073846153846153844,SZ_x__abs0.0073846153846153844,0.00738461,0.00738461,64.4686,64.6039,1.59725,49.1926,59.2957,6.174980000000001,spectrum_250.png,halo_250.png,halo_ratio_250.png,halo_ratio_zoom_250.png,halo_abs_250.png,halo_diff_250.png
SZ,0.007410256410256409,SZ_x__abs0.00741025641025641,0.00741025,0.00741025,64.6355,64.1674,1.61789,48.0895,57.5911,6.19684,spectrum_251.png,halo_251.png,halo_ratio_251.png,halo_ratio_zoom_251.png,halo_abs_251.png,halo_diff_251.png
SZ,0.007435897435897436,SZ_x__abs0.007435897435897436,0.00743589,0.00743589,64.9814,64.6174,1.6390099999999999,46.255,58.106,6.20711,spectrum_252.png,halo_252.png,halo_ratio_252.png,halo_ratio_zoom_252.png,halo_abs_252.png,halo_diff_252.png
SZ,0.007461538461538462,SZ_x__abs0.007461538461538462,0.00746154,0.00746154,64.2802,65.0833,1.59751,46.8348,57.2916,6.19929,spectrum_253.png,halo_253.png,halo_ratio_253.png,halo_ratio_zoom_253.png,halo_abs_253.png,halo_diff_253.png
SZ,0.007487179487179488,SZ_x__abs0.007487179487179488,0.00748718,0.00748718,64.2964,64.7481,1.60053,47.426,55.3026,6.20406,spectrum_254.png,halo_254.png,halo_ratio_254.png,halo_ratio_zoom_254.png,halo_abs_254.png,halo_diff_254.png
SZ,0.0075128205128205125,SZ_x__abs0.007512820512820513,0.00751282,0.00751282,64.2188,64.7325,1.66592,43.2529,59.1694,6.22415,spectrum_255.png,halo_255.png,halo_ratio_255.png,halo_ratio_zoom_255.png,halo_abs_255.png,halo_diff_255.png
SZ,0.007538461538461539,SZ_x__abs0.007538461538461539,0.00753844,0.00753844,63.9656,64.7513,1.63415,43.6206,58.4582,6.22502,spectrum_256.png,halo_256.png,halo_ratio_256.png,halo_ratio_zoom_256.png,halo_abs_256.png,halo_diff_256.png
SZ,0.0075641025641025655,SZ_x__abs0.007564102564102565,0.007564100000000001,0.007564100000000001,64.1167,65.0856,1.63189,43.6855,58.8168,6.2320199999999994,spectrum_257.png,halo_257.png,halo_ratio_257.png,halo_ratio_zoom_257.png,halo_abs_257.png,halo_diff_257.png
SZ,0.00758974358974359,SZ_x__abs0.00758974358974359,0.00758973,0.00758973,61.9323,64.8073,1.61732,44.8292,59.4538,6.2420599999999995,spectrum_258.png,halo_258.png,halo_ratio_258.png,halo_ratio_zoom_258.png,halo_abs_258.png,halo_diff_258.png
SZ,0.007615384615384616,SZ_x__abs0.007615384615384616,0.00761538,0.00761538,61.9545,64.7885,1.55467,43.7215,58.3192,6.25288,spectrum_259.png,halo_259.png,halo_ratio_259.png,halo_ratio_zoom_259.png,halo_abs_259.png,halo_diff_259.png
SZ,0.007641025641025642,SZ_x__abs0.0076410256410256415,0.00764102,0.00764102,64.4797,65.4356,1.5946799999999999,45.4969,58.3674,6.25676,spectrum_260.png,halo_260.png,halo_ratio_260.png,halo_ratio_zoom_260.png,halo_abs_260.png,halo_diff_260.png
SZ,0.007666666666666667,SZ_x__abs0.007666666666666667,0.00766666,0.00766666,64.0089,64.9001,1.61858,45.4483,58.9926,6.26238,spectrum_261.png,halo_261.png,halo_ratio_261.png,halo_ratio_zoom_261.png,halo_abs_261.png,halo_diff_261.png
SZ,0.007692307692307694,SZ_x__abs0.007692307692307693,0.00769231,0.00769231,64.0502,65.1425,1.69477,45.0288,59.2484,6.27289,spectrum_262.png,halo_262.png,halo_ratio_262.png,halo_ratio_zoom_262.png,halo_abs_262.png,halo_diff_262.png
SZ,0.007717948717948718,SZ_x__abs0.007717948717948718,0.00771794,0.00771794,55.7204,64.6635,1.58275,45.1392,58.6881,6.27259,spectrum_263.png,halo_263.png,halo_ratio_263.png,halo_ratio_zoom_263.png,halo_abs_263.png,halo_diff_263.png
SZ,0.007743589743589744,SZ_x__abs0.007743589743589744,0.00774358,0.00774358,56.256,65.2842,1.71832,46.2407,58.4044,6.28189,spectrum_264.png,halo_264.png,halo_ratio_264.png,halo_ratio_zoom_264.png,halo_abs_264.png,halo_diff_264.png
SZ,0.0077692307692307705,SZ_x__abs0.00776923076923077,0.00776923,0.00776923,63.9946,65.6695,1.66715,44.9266,58.1069,6.2956199999999995,spectrum_265.png,halo_265.png,halo_ratio_265.png,halo_ratio_zoom_265.png,halo_abs_265.png,halo_diff_265.png
SZ,0.007794871794871795,SZ_x__abs0.007794871794871795,0.00779486,0.00779486,57.0954,65.4552,1.6812599999999998,45.4277,56.9808,6.28136,spectrum_266.png,halo_266.png,halo_ratio_266.png,halo_ratio_zoom_266.png,halo_abs_266.png,halo_diff_266.png
SZ,0.00782051282051282,SZ_x__abs0.00782051282051282,0.0078205,0.0078205,62.5774,65.4135,1.60249,44.5239,58.2307,6.30085,spectrum_267.png,halo_267.png,halo_ratio_267.png,halo_ratio_zoom_267.png,halo_abs_267.png,halo_diff_267.png
SZ,0.007846153846153845,SZ_x__abs0.007846153846153846,0.00784615,0.00784615,64.2337,64.8201,1.61331,44.0822,58.8832,6.309880000000001,spectrum_268.png,halo_268.png,halo_ratio_268.png,halo_ratio_zoom_268.png,halo_abs_268.png,halo_diff_268.png
SZ,0.007871794871794872,SZ_x__abs0.007871794871794872,0.00787179,0.00787179,63.8958,64.6252,1.60931,45.7121,58.1043,6.306830000000001,spectrum_269.png,halo_269.png,halo_ratio_269.png,halo_ratio_zoom_269.png,halo_abs_269.png,halo_diff_269.png
SZ,0.007897435897435898,SZ_x__abs0.007897435897435898,0.00789742,0.00789742,55.4068,65.4012,1.6462299999999999,43.018,58.0556,6.32188,spectrum_270.png,halo_270.png,halo_ratio_270.png,halo_ratio_zoom_270.png,halo_abs_270.png,halo_diff_270.png
SZ,0.007923076923076923,SZ_x__abs0.007923076923076923,0.00792307,0.00792307,64.2232,64.0794,1.5911799999999998,45.5295,58.8985,6.32216,spectrum_271.png,halo_271.png,halo_ratio_271.png,halo_ratio_zoom_271.png,halo_abs_271.png,halo_diff_271.png
SZ,0.007948717948717949,SZ_x__abs0.007948717948717949,0.0079487,0.0079487,63.4806,64.8062,1.6173799999999998,47.8416,58.1155,6.3235,spectrum_272.png,halo_272.png,halo_ratio_272.png,halo_ratio_zoom_272.png,halo_abs_272.png,halo_diff_272.png
SZ,0.007974358974358975,SZ_x__abs0.007974358974358975,0.00797436,0.00797436,60.9617,65.6438,1.6103100000000001,45.9769,58.363,6.33502,spectrum_273.png,halo_273.png,halo_ratio_273.png,halo_ratio_zoom_273.png,halo_abs_273.png,halo_diff_273.png
SZ,0.008,SZ_x__abs0.008,0.00799999,0.00799999,62.6222,66.7993,1.6601599999999999,49.3661,60.187,6.33437,spectrum_274.png,halo_274.png,halo_ratio_274.png,halo_ratio_zoom_274.png,halo_abs_274.png,halo_diff_274.png
SZ,0.008025641025641026,SZ_x__abs0.008025641025641026,0.00802562,0.00802562,65.1778,65.8314,1.5996299999999999,48.306999999999995,60.5017,6.33108,spectrum_275.png,halo_275.png,halo_ratio_275.png,halo_ratio_zoom_275.png,halo_abs_275.png,halo_diff_275.png
SZ,0.008051282051282051,SZ_x__abs0.008051282051282051,0.00805128,0.00805128,65.2875,66.256,1.55833,49.0484,60.8406,6.34946,spectrum_276.png,halo_276.png,halo_ratio_276.png,halo_ratio_zoom_276.png,halo_abs_276.png,halo_diff_276.png
SZ,0.008076923076923077,SZ_x__abs0.008076923076923077,0.00807692,0.00807692,65.1971,66.5601,1.58097,50.4938,60.2555,6.36324,spectrum_277.png,halo_277.png,halo_ratio_277.png,halo_ratio_zoom_277.png,halo_abs_277.png,halo_diff_277.png
SZ,0.008102564102564103,SZ_x__abs0.008102564102564103,0.00810255,0.00810255,65.4239,66.3974,1.5665799999999999,51.3677,60.9745,6.3651,spectrum_278.png,halo_278.png,halo_ratio_278.png,halo_ratio_zoom_278.png,halo_abs_278.png,halo_diff_278.png
SZ,0.008128205128205128,SZ_x__abs0.008128205128205128,0.0081282,0.0081282,65.3989,65.7745,1.53582,48.4383,60.6143,6.366569999999999,spectrum_279.png,halo_279.png,halo_ratio_279.png,halo_ratio_zoom_279.png,halo_abs_279.png,halo_diff_279.png
SZ,0.008153846153846154,SZ_x__abs0.008153846153846154,0.00815384,0.00815384,65.4636,66.8905,1.55964,49.6989,61.5372,6.3730400000000005,spectrum_280.png,halo_280.png,halo_ratio_280.png,halo_ratio_zoom_280.png,halo_abs_280.png,halo_diff_280.png
SZ,0.00817948717948718,SZ_x__abs0.00817948717948718,0.00817949,0.00817949,65.3824,67.0305,1.56267,48.4021,61.3416,6.376869999999999,spectrum_281.png,halo_281.png,halo_ratio_281.png,halo_ratio_zoom_281.png,halo_abs_281.png,halo_diff_281.png
SZ,0.008205128205128205,SZ_x__abs0.008205128205128205,0.00820512,0.00820512,65.3757,67.1982,1.5475700000000001,48.5229,61.0445,6.379659999999999,spectrum_282.png,halo_282.png,halo_ratio_282.png,halo_ratio_zoom_282.png,halo_abs_282.png,halo_diff_282.png
SZ,0.008230769230769229,SZ_x__abs0.00823076923076923,0.00823075,0.00823075,65.3091,66.1054,1.5492700000000001,46.5524,59.8579,6.39018,spectrum_283.png,halo_283.png,halo_ratio_283.png,halo_ratio_zoom_283.png,halo_abs_283.png,halo_diff_283.png
SZ,0.008256410256410256,SZ_x__abs0.008256410256410256,0.00825641,0.00825641,63.9775,66.7702,1.57866,49.5731,60.8817,6.40106,spectrum_284.png,halo_284.png,halo_ratio_284.png,halo_ratio_zoom_284.png,halo_abs_284.png,halo_diff_284.png
SZ,0.008282051282051282,SZ_x__abs0.008282051282051282,0.00828204,0.00828204,56.0389,66.7775,1.5658100000000001,46.2034,61.028,6.39277,spectrum_285.png,halo_285.png,halo_ratio_285.png,halo_ratio_zoom_285.png,halo_abs_285.png,halo_diff_285.png
SZ,0.008307692307692308,SZ_x__abs0.008307692307692308,0.00830769,0.00830769,65.2252,66.8711,1.59594,47.1943,60.8583,6.40184,spectrum_286.png,halo_286.png,halo_ratio_286.png,halo_ratio_zoom_286.png,halo_abs_286.png,halo_diff_286.png
SZ,0.008333333333333333,SZ_x__abs0.008333333333333333,0.00833333,0.00833333,65.4548,66.9338,1.51439,49.1932,61.7239,6.4131599999999995,spectrum_287.png,halo_287.png,halo_ratio_287.png,halo_ratio_zoom_287.png,halo_abs_287.png,halo_diff_287.png
SZ,0.008358974358974359,SZ_x__abs0.008358974358974359,0.00835897,0.00835897,64.8617,66.6473,1.55535,46.8831,61.4613,6.41651,spectrum_288.png,halo_288.png,halo_ratio_288.png,halo_ratio_zoom_288.png,halo_abs_288.png,halo_diff_288.png
SZ,0.008384615384615384,SZ_x__abs0.008384615384615384,0.0083846,0.0083846,64.9127,66.7288,1.51593,48.283,61.7184,6.42224,spectrum_289.png,halo_289.png,halo_ratio_289.png,halo_ratio_zoom_289.png,halo_abs_289.png,halo_diff_289.png
SZ,0.00841025641025641,SZ_x__abs0.00841025641025641,0.00841025,0.00841025,64.9027,67.8626,1.61087,49.7352,59.3848,6.43006,spectrum_290.png,halo_290.png,halo_ratio_290.png,halo_ratio_zoom_290.png,halo_abs_290.png,halo_diff_290.png
SZ,0.008435897435897436,SZ_x__abs0.008435897435897436,0.00843589,0.00843589,64.2353,66.4336,1.62579,46.8055,61.2908,6.432840000000001,spectrum_291.png,halo_291.png,halo_ratio_291.png,halo_ratio_zoom_291.png,halo_abs_291.png,halo_diff_291.png
SZ,0.008461538461538461,SZ_x__abs0.008461538461538461,0.00846153,0.00846153,63.144,67.5403,1.54948,47.6078,59.1676,6.44177,spectrum_292.png,halo_292.png,halo_ratio_292.png,halo_ratio_zoom_292.png,halo_abs_292.png,halo_diff_292.png
SZ,0.008487179487179487,SZ_x__abs0.008487179487179487,0.00848716,0.00848716,64.7646,66.9991,1.60067,45.788000000000004,59.2747,6.44871,spectrum_293.png,halo_293.png,halo_ratio_293.png,halo_ratio_zoom_293.png,halo_abs_293.png,halo_diff_293.png
SZ,0.008512820512820513,SZ_x__abs0.008512820512820513,0.00851282,0.00851282,62.6312,66.6452,1.62729,42.5272,61.5327,6.44022,spectrum_294.png,halo_294.png,halo_ratio_294.png,halo_ratio_zoom_294.png,halo_abs_294.png,halo_diff_294.png
SZ,0.008538461538461538,SZ_x__abs0.008538461538461538,0.00853845,0.00853845,54.8151,67.28699999999999,1.6854,44.8542,60.3759,6.4497599999999995,spectrum_295.png,halo_295.png,halo_ratio_295.png,halo_ratio_zoom_295.png,halo_abs_295.png,halo_diff_295.png
SZ,0.008564102564102564,SZ_x__abs0.008564102564102564,0.0085641,0.0085641,64.6693,67.648,1.65593,43.988,61.794,6.46833,spectrum_296.png,halo_296.png,halo_ratio_296.png,halo_ratio_zoom_296.png,halo_abs_296.png,halo_diff_296.png
SZ,0.008589743589743591,SZ_x__abs0.00858974358974359,0.00858973,0.00858973,64.6232,67.7348,1.6153899999999999,44.9459,59.8757,6.45221,spectrum_297.png,halo_297.png,halo_ratio_297.png,halo_ratio_zoom_297.png,halo_abs_297.png,halo_diff_297.png
SZ,0.008615384615384615,SZ_x__abs0.008615384615384615,0.00861538,0.00861538,63.8492,67.0653,1.62695,45.1304,60.424,6.47405,spectrum_298.png,halo_298.png,halo_ratio_298.png,halo_ratio_zoom_298.png,halo_abs_298.png,halo_diff_298.png
SZ,0.00864102564102564,SZ_x__abs0.00864102564102564,0.008641,0.008641,64.5954,67.0524,1.57736,45.2467,60.8897,6.47741,spectrum_299.png,halo_299.png,halo_ratio_299.png,halo_ratio_zoom_299.png,halo_abs_299.png,halo_diff_299.png
SZ,0.008666666666666666,SZ_x__abs0.008666666666666666,0.00866666,0.00866666,64.1321,67.2766,1.63078,45.1891,61.6389,6.48424,spectrum_300.png,halo_300.png,halo_ratio_300.png,halo_ratio_zoom_300.png,halo_abs_300.png,halo_diff_300.png
SZ,0.008692307692307692,SZ_x__abs0.008692307692307692,0.00869229,0.00869229,55.3593,67.3249,1.59845,44.1735,62.1087,6.48923,spectrum_301.png,halo_301.png,halo_ratio_301.png,halo_ratio_zoom_301.png,halo_abs_301.png,halo_diff_301.png
SZ,0.00871794871794872,SZ_x__abs0.008717948717948718,0.00871795,0.00871795,64.939,68.3057,1.58597,45.5813,61.1675,6.50413,spectrum_302.png,halo_302.png,halo_ratio_302.png,halo_ratio_zoom_302.png,halo_abs_302.png,halo_diff_302.png
SZ,0.008743589743589743,SZ_x__abs0.008743589743589743,0.00874358,0.00874358,64.4223,67.6404,1.59365,44.5385,61.2281,6.50523,spectrum_303.png,halo_303.png,halo_ratio_303.png,halo_ratio_zoom_303.png,halo_abs_303.png,halo_diff_303.png
